Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/19/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cameroon,CMR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,48.0200388,44.57197133,43.20451703,46.75675569,46.24256492,50.87995264,50.17613052,46.47761949,44.6908941,48.23801324,48.2279939,50.00721606,52.86570896,51.77722644,49.32094172,55.01613909,50.28117841,62.12539352,59.70119087,64.47202025,65.02458838,46.00580702,37.32029527,31.99460886,38.47648378,37.49644544,34.63877936,38.86259217,26.15884296,36.96112101,36.68227266,45.1156121,48.46963527,42.29465383,37.23837985,47.92794425,51.57226919,48.48172273,40.24319259,41.83774243,44.99768135,47.10443418,53.21569086,56.92441716,42.17610736,47.2385854,51.5219876,50.03601273,49.67453635,50.83238931,45.54014683,40.63863153,39.19902161,40.58760288,43.37851325,33.73883136,36.73083472,41.28660256,37.89033212,34.40317859
"Congo, Dem. Rep.",COD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.51672247,52.20853142,60.31625674,33.75000042,62.67930673,41.17766082,27.01440292,25.04193751,29.31684564,54.03135618,49.33641463,51.02767491,44.76670899,72.99830318,72.95270932,63.08600455,80.99751539,83.4133638,66.70567475,72.55575451,74.11317294,57.75392362,68.00833429,65.91845253,72.55917391,60.91435237,61.02847077,75.38705239,85.82216919,86.74005818,100.5540883
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,106.0604921,103.1207575,93.44131169,94.32042104,94.60161267,89.09463187,80.99630996,86.30140176,87.62057878,88.9695727,92.49997368,85.2310873,80.09662802,74.99999172,112.7039177,99.6350365,106.9328952,110.8509521,104.7905245,96.03921569,120.1442841,134.1148237,123.7746479,109.7097097,107.2509129,112.7935723,93.50223489,80.35519248,81.04704097,83.35300932,70.81935433,69.68454299,57.14070589,74.17619428,132.7362484,128.3125043,128.4076633,135.7581795,148.9016625,131.3941903,123.9098844,130.7324811,135.4560711,156.8617773,131.3681987,119.5528923,125.600763,148.5866254,133.1084867,135.5523657,124.0647544,124.5917427,97.44443515,93.00286339,104.1976201,117.3207216,122.2598183,94.61709526,100.5832168,91.57575479,69.30662472,85.54620316,98.16133669,96.2103944,93.18812208
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,30.45201202,26.82114888,24.45081756,24.33324947,24.60911788,21.84400212,24.32830729,21.55400928,24.58445758,25.54865387,27.82522897,27.98326983,26.05292858,27.58841915,30.17054196,29.82883577,30.94125162,30.06442476,30.42451404,28.66160225,31.81498673,27.26938485,26.10377296,23.69982093,24.34875009,26.33310128,30.83063591,29.86555019,30.142802,31.82162185,34.77781038,33.52991809,33.61159134,36.17747144,35.91753745,35.49723032,36.04410719,35.59706809,35.90892305,36.14927931,32.66708547,33.90111179,32.98263921,36.51618352,35.86342693,37.42269749,39.64135596,37.0988971,39.16764942,35.15612851,34.26460317,39.47042355,38.83515102,37.9866488,37.48746564,38.36076412,36.20265298,35.28291494,36.5347528,37.55853398,34.05557097,40.05914639,48.28265511,40.38813249,37.02546871
Comoros,COM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,35.75618351,35.75551974,35.75728509,35.75732676,35.75659199,35.75768548,35.75661671,35.75681697,35.75653124,35.75775936,35.75703172,35.75721111,35.75735554,35.75695192,35.75727941,35.75723854,35.75781508,35.75704386,35.75725005,35.75715705,35.75747853,35.75722885,35.75711903,35.75695912,35.75706313,35.75740932,35.75727457,33.15617921,36.21852635,37.89692233,39.5501058,40.00094857,40.81044241,39.24333041,39.23582442,37.80495207,37.13287972,40.16435892,42.99615334,42.26807854,33.7299346,42.06772364,50.38877048,45.68377892,44.37317675
Cabo Verde,CPV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,84.05058205,92.16438745,102.1159219,102.436767,100.473455,101.8212851,93.05252412,83.83261889,76.20162485,81.43779264,85.95158403,80.95396931,83.93988997,60.306432,71.56344205,77.51555138,75.48996786,85.97934615,81.88141375,80.96901996,87.52060836,92.1637225,101.0897023,98.76838081,101.56717,104.3438399,117.8166972,94.20620755,90.96638824,80.46095613,85.54844988,90.55645011,90.64991655,86.16986003,91.30385241,94.00848702,95.37813986,100.0521339,105.8675241,103.6026565,78.39345459,77.45505863,96.99413685,95.03249433,96.50535367
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,47.26096506,45.91880922,48.77298076,49.21566897,52.98763339,55.75155628,55.55452176,56.10177052,60.22197632,58.54861708,62.41398,63.89940019,66.83220137,67.67298997,81.26395182,68.60978582,63.8196715,67.20368367,64.21264004,64.11619,63.29690378,91.44453685,87.24877018,72.82011228,68.35352728,63.1993363,61.83621253,67.39880098,69.83549054,73.58296,75.28516419,71.4396757,76.09623548,79.35233683,77.997308,79.77437455,84.05716401,87.6131981,92.03802124,87.53861377,86.52492351,80.85275872,80.41394434,83.32770754,85.2564772,89.22266389,89.81455461,86.45659584,86.40151271,69.75931773,67.51208968,68.63914651,67.0485393,64.06641059,65.19124205,60.75356194,62.17847818,65.07195374,66.94534202,65.76053002,60.13988625,70.7816423,82.22753254,72.47199908,71.33101377
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,76.80653796,76.80865045,76.80949749,76.80180344,76.7856934,76.82704406,76.81921841,76.81372741,76.76333053,76.70514707,77.03379205,76.7800937,76.78627504,76.51134797,76.41422843,78.67701557,75.51160049,76.81718105,75.13671282,75.92863188,71.11449322,50.99611654,35.14686734,28.91583018,27.77589665,29.30841762,32.62533361,32.75419893,32.50463298,31.86893225,31.07598788,29.36109638,24.72931335,26.58713358,31.31141533,39.36137443,37.18801429,37.96760966,44.91722075,32.91398196,40.2919413,46.96042905,45.86620363,44.32389693,39.27415285,31.61381248,27.26911324,26.22243638,27.08354845,22.82089114,15.68298681,80.02377031,93.86077559,120.5338784,124.8632389
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9114598,144.5555111,146.0491225,166.7395417,144.7023417,143.9322118,172.9234178,183.2364608,166.4061489,164.3598175,148.3138162,139.0529782,139.8124492,155.268858,,,,,,
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.436584,117.1171221,114.8385399,105.4727902,,,,
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,92.17898634,112.3689838,115.5755086,105.2517279,108.447117,108.325663,113.5730649,115.1624571,114.3837403,121.7586297,107.569825,93.45992761,97.55645632,101.5832425,111.3341264,108.6082087,104.1799049,110.0970073,95.41637535,95.77615161,134.3905141,140.8489834,139.7629766,134.9097368,131.2093333,137.4949032,131.8490679,123.6413321,114.004633,113.9036135,111.9170653,109.806498,111.2751228,112.9259309,102.7910919,108.9016993,110.6171313,112.3442733,120.9262006,130.8443631,137.2764265,139.0220985,148.0133556,147.6235674,150.5061696,160.6687165,176.8277368,205.7535437,190.7407884,190.4028709
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.05127858,70.77122767,77.96113108,78.19773818,74.80301808,82.90099907,80.59955796,84.15323067,83.93865232,85.45712364,97.49839563,98.53687373,90.87927155,94.64686007,113.173976,121.1912873,127.0510151,129.8767395,123.9048099,113.0492548,126.7564801,136.7508555,145.4801954,145.5022306,156.4151228,154.018401,148.5470047,147.7508349,145.1417179,138.15461,128.7804303,137.3781163,144.0114941,131.8925983,131.4849811
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,31.59045315,30.72690719,30.61624743,31.58281947,36.81233652,35.77069407,38.22480366,37.95960693,37.03966896,39.07648011,41.69634422,44.01626624,44.2197597,43.41069021,46.06753968,47.73358367,42.78118333,41.5307858,42.36465953,45.04390931,45.68895468,47.6354132,44.684044,39.74939397,41.09574433,42.60614865,43.9035861,48.38032107,50.15546578,51.51922744,59.1955993,59.55928637,58.33256872,58.91454429,62.90649095,66.95310249,72.75919346,74.88384168,76.11316659,66.13912758,73.88523512,78.4330029,79.33164957,77.58602886,76.84835163,77.75658157,76.00599022,77.45483947,79.12522605,79.07324272,72.93353271,79.91953486,88.78575421,81.96254838,79.09073059
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.7203171,298.5645358,268.3634563,213.0719986,305.9679664,300.3989005,320.9392304,225.7448713,263.4777287,302.2854092,285.9020438,241.2374631
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,57.6554018,55.54582724,55.32776659,55.51080742,57.13473465,55.67303037,53.22502272,57.86335332,64.72700294,59.78209245,61.10650292,60.37063179,57.0932057,60.82472466,65.74827203,71.22565171,71.22614245,69.99503383,71.19327588,72.32523336,65.0410314,61.4826479,63.76226322,67.10278747,67.30457944,69.16847628,66.97970061,65.64358337,67.84321794,68.57331465,68.52648242,71.29017598,71.3454175,72.72885664,83.04208595,83.9226646,84.48459255,80.76130018,82.00773082,89.39879525,97.42986077,100.0476746,104.4703102,89.39485666,94.38772823,102.0129305,104.3622805,103.6128132,103.2108592,105.1303625,101.4527838,104.2156769,108.8139855,111.8914751,104.4334327,112.3214727,131.9958249,129.6253374,131.765031
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,44.40811024,39.59637988,48.05242082,46.70493694,47.72816378,36.57245806,41.68106515,43.09045226,45.13020109,44.59162942,45.88269162,45.71554593,45.91965764,49.53495893,60.59158181,61.11392662,51.47061941,49.35199174,48.11278029,53.79393431,54.41492584,50.61522408,41.07497714,41.34118969,51.74349727,56.99711498,49.42608278,58.05647307,71.35252736,69.47267709,69.19841368,83.09106896,80.46480154,78.00289677,77.15790827,73.89795938,72.64249087,74.23323717,75.91130271,76.30275328,79.3003931,70.51056781,68.7232829,84.44950319,81.35142294,61.65355874,63.76648264,61.22925915,61.42850583,50.65093768,56.05739642,59.06925784,58.50625367,56.8137658,55.66010415,52.34712387,51.73065712,50.75953555,52.33517096,50.9129822,44.73316135,51.95002273,54.37819767,49.84361318,51.7835144
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,106.1868043,113.7483279,40.61251936,61.5101972,54.52382126,48.43702191,50.63976952,45.06618609,47.32288896,51.8595349,51.22540181,46.10629668,46.17643028,57.09342653,74.23881924,76.65453541,70.17325688,72.32688423,65.70456889,64.01404929,64.67692316,65.46499364,59.92293127,53.74411736,53.17638369,50.32612063,36.02671057,32.68458447,38.11158728,47.15331971,48.38071368,52.71758671,49.18908424,44.92281337,48.58443779,55.19100521,53.70514788,52.24391151,45.09445056,50.92910934,62.85834364,54.52964912,56.58960528,57.7691353,61.35799757,66.84046022,65.91529197,67.54547339,71.02849225,64.28475472,63.49121599,62.22008996,60.75763933,59.15100816,56.92354197,53.20462259,49.76093279,49.82081617,52.43616768,46.50684261,40.38975656,46.83705926,51.19008937,43.73979845,40.13457412
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,10.64704496,10.28723838,9.018656704,9.685972299,10.22760164,9.312952333,10.9385333,10.03286435,10.15559671,9.414034177,9.684413835,9.792518002,10.65401867,13.1911956,16.64411118,15.63454693,15.301195,15.18532582,20.35782529,22.63639012,27.28437958,29.40022388,25.34068324,24.36720798,24.85374874,25.8398744,24.96930587,29.92463369,34.89645228,31.96735984,32.21915941,34.02473121,37.48890397,42.19924576,42.90595165,42.46171764,41.94715408,43.58253727,45.40398888,44.29148829,50.73912118,49.39960198,51.89548494,59.0380544,66.61575427,69.0835745,70.32434968,67.94252011,64.16793619,51.55375885,56.14818651,56.80650176,54.36740475,52.76178297,51.14359064,46.03527117,43.46618343,44.77194194,45.07256727,42.68001466,40.57620099,44.65420357,46.7579624,44.50369235,45.94956492
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,23.54060156,23.5965557,20.60516002,22.05509867,22.21781773,20.07345566,22.85152033,21.62432287,25.49421388,25.0448115,26.72291117,27.30107138,28.52073297,34.29280969,35.34559399,36.32275533,35.2365408,36.32141814,35.80286932,37.67457438,39.42538855,39.17785733,37.71391524,37.23327357,36.37284534,34.73734752,32.32495154,34.36030487,36.83480856,38.36501822,39.1985289,40.006867,40.55940061,39.56745344,40.51556189,43.29291072,44.4870397,45.18641275,47.32764695,44.47684007,48.77099659,47.59583071,49.10120546,49.95395471,54.1592975,56.55897826,57.95375926,58.24738151,61.27362893,53.287779,54.83153233,58.06381476,57.74336614,56.66881125,55.00232369,51.05261361,48.69552014,50.69722624,54.62589228,52.21367661,47.33756965,53.40802001,58.93414454,53.07132432,51.66586278
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,19.05600946,21.34314539,19.97384115,20.53597635,20.32796287,19.87388678,21.77060151,20.96120824,22.27357259,22.11381415,21.91796995,22.17932475,22.0328957,25.23961181,30.46380205,28.60178816,29.10689772,28.93831083,31.40299896,34.47887801,39.4673973,40.45710957,37.05561889,35.52637294,36.08520057,35.8703613,34.24302155,37.68908342,41.10614112,38.93845113,38.96079563,39.4802618,41.14527027,43.61207687,44.3275904,45.33559347,45.13471738,46.47231689,47.90126454,46.7576805,52.49294498,51.20440342,52.72603176,58.21276272,64.71351233,67.22663757,69.65797585,68.89748726,69.33810791,57.27866088,62.45765774,64.63462747,63.22118568,62.4560491,61.49537494,55.97520613,52.34531713,54.29445796,55.29695713,53.03127247,50.06352217,55.12213303,60.10959923,57.19072954,58.46874166
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72108932,39.31253953,61.68701385,56.47519323,61.93060524,56.88534956,56.9714073,58.64790992,55.38549937,55.88799606,64.24753806,66.46319641,65.31902173,65.93379683,70.00608455,66.16740129,66.4960483,66.46607594,69.56002907,61.94173356,61.72115559,68.71862076,68.10335569,64.50716486,64.61290209,62.04544987,61.71770306,66.56353514,72.4218659,71.31330053,65.55372711,73.32206036,82.32197715,72.44537855,64.98576242
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,41.59762734,41.22572262,41.01119225,43.8559567,51.11564253,46.74548818,49.54129472,50.05250359,48.11505171,50.39795332,52.39610166,54.19953225,54.13991281,54.26239796,57.58153407,57.91259052,51.64798973,50.9859196,51.71227992,53.2731744,52.07377437,50.72757077,58.72190264,54.3923179,55.33223646,56.9011764,57.1628045,60.15483904,61.231542,62.88560821,69.14621604,68.17877363,66.00833622,65.07937592,67.45241039,69.8313493,73.33323472,74.02786197,75.69902884,67.31670068,73.53752101,78.08953794,78.87598742,78.53480451,78.3407556,78.76592511,78.45367801,81.22146779,83.4200982,83.25473363,77.13019713,83.30691139,93.58662049,86.37088268,83.04181951
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,19.91164663,19.10915839,21.03588915,19.19029713,19.04451206,19.27013828,21.60006919,22.13877914,24.96037301,20.60530271,22.45125356,27.27051473,27.95798974,34.53763474,41.4043701,35.40505004,34.01390427,34.44221024,33.29582882,36.07958177,35.02500959,29.91527369,32.41294559,30.87601734,33.05830053,35.7173094,33.11060448,37.73072285,42.66230148,45.11298119,44.59491229,45.19663998,44.80654365,43.17121842,43.7777475,45.91127073,44.21570268,45.01718632,43.39510795,49.2012508,65.40429538,56.12848674,54.79664394,52.3575427,56.07454672,61.95815079,65.84235562,68.85058545,74.59029636,57.34734606,65.77738491,70.03568375,67.00292909,63.43330033,61.42637662,47.82803971,40.5344918,43.61772332,48.00934762,48.08284949,43.98931094,53.26127561,61.88079282,56.99775356,57.20313955
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,41.69169853,37.3881932,34.57085095,41.34578413,43.27228327,37.26329729,36.8175684,35.93971911,29.26348956,29.98589772,30.6627936,31.02467636,30.08534653,31.6962722,51.66482811,53.71424264,45.08546371,52.9519239,53.83938259,69.46426306,73.38303756,74.45957743,64.20199501,57.14285714,52.53164557,46.11260054,36.05442177,35.33980583,52.5974026,50.12987013,52.92275574,62.84444444,59.30984903,55.92783505,50.62857143,50.24509804,46.94856146,43.73824746,41.927627,38.36150845,39.0179359,39.81042654,40.98706783,46.17964072,57.81990521,62.95264624,61.51853651,65.07787325,71.68062535,56.55344464,47.93635007,45.25563416,40.71176927,40.37303806,36.92018779,34.84594296,30.24654905,42.83213436,45.91101967,41.12401716,32.12625557,29.85697348,36.98310488,40.45040077,39.60075209
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,39.49681711,39.21522848,39.39453514,41.50726985,48.30169505,44.46244705,47.09988437,47.23815121,46.06115087,48.91408058,51.32281182,53.93084671,53.6345424,53.34622495,56.40031314,56.86723226,50.07015823,49.52388184,50.76631398,53.6393314,53.11864228,53.34582158,52.40096458,50.62796801,53.22411558,56.18880136,56.87475987,60.88886294,62.12387306,62.86652345,70.51185175,69.6581866,67.26783835,65.7762309,68.55795578,71.61399093,75.65593143,77.31963555,78.23460331,68.0015634,75.87461399,81.02776637,82.64663259,82.33464632,82.77415589,84.12502392,83.13914348,86.14195152,87.79644295,87.96970407,81.20549873,88.42004535,100.6050842,92.04037692,88.58215911
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.37718937,102.0600016,110.8817782,105.3226286,116.6175203,115.4147767,94.92756567,96.25923618,67.88136193,72.06271096,76.59016366,74.00782429,65.57090685,61.10603102,45.26084605,34.55955953,30.56095005,27.97214161,37.47146546,47.39379012,,,,,,,,,,,,,
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,25.85288423,25.92669657,27.21435382,28.14136146,31.73212939,29.11989994,30.11234415,29.19852655,27.75982261,27.87049407,31.59836943,35.42280675,36.57260581,39.81726297,41.59383484,40.91807926,35.392009,36.36480054,36.75814283,37.42855796,35.65290498,35.5206586,36.02077448,36.99516196,41.69588011,44.83062797,46.29775067,51.22713986,52.73031307,54.69691319,60.1216241,58.01388956,55.10214153,53.43578972,54.47951827,54.6991667,56.08392638,57.62694877,55.82813152,46.83669,52.69336997,58.51182289,60.5540347,61.66877264,63.39926214,63.58204122,63.18867785,66.16744614,67.0094104,66.36622504,59.44612801,66.52458894,78.46573387,71.79763661,69.95026124
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1263727,148.1430694,139.0874737,132.9774428,151.0513444,156.8382358,144.1164536,126.4956264,126.5466401,123.2823454,122.7447728,129.9495001,135.9127921,136.6207377,133.9808292,136.6819882,116.7590799,143.6717623,166.7460724,169.1560678,164.6016322,157.9539448,148.5071571,147.7462327,144.6356509,143.4852249,140.352148,137.3926413,160.4719223,175.6871195,154.5926171,151.0377024
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23293541,45.39790418,41.47178708,40.74108415,39.65612414,34.89902108,31.10364949,31.19936898,28.81529393,24.00611434,24.34505746,26.5954997,20.59820151,17.40043586
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,40.15446855,39.80711452,39.88682849,42.1751185,49.1895684,45.14819564,47.65804594,47.74779594,46.52848559,49.52876845,51.94486993,54.5145795,54.43711705,54.31863525,57.19626084,57.6806849,50.93212701,50.35282161,51.58194854,54.37533289,53.64149474,53.84421746,53.40229815,51.82961195,54.45507393,57.06686187,57.81812384,61.92236621,63.24768733,64.02976428,71.5705362,70.72997128,68.43616134,67.35820618,70.39687641,73.5521063,77.98399572,79.79708256,80.78452291,70.50611172,78.28220153,83.4716469,85.08729941,84.78025447,85.49456193,86.67847482,85.78435199,88.71535672,90.42879443,90.55351856,83.81784548,91.20311156,103.7064337,95.21603718,91.65134349
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,49.41696843,47.43821827,47.78607296,48.503408,55.20999143,50.3280867,49.26369186,52.38531331,52.62124741,58.10835141,62.94117647,61.60636872,57.59020378,57.43883023,56.61839003,55.32674968,49.99680899,49.49478536,48.16644722,47.88299408,45.83901324,43.48141245,50.23942632,58.23151501,62.49917261,64.13553538,65.79032527,68.24780615,66.99105712,66.25449215,74.92557887,70.28413766,69.32093775,68.07150296,70.9678029,76.58897404,82.00056693,82.86316082,86.18965988,70.12793353,75.46120852,78.71594445,79.43037659,77.48517177,74.62777198,71.96182538,71.72221012,75.93878223,79.14361484,80.56415029,72.1845956,79.78927819,94.56253405,85.56339061,83.46010154
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,28.44178541,27.9140989,26.33849851,26.39023628,27.29674881,27.249247,27.90966784,27.98848777,28.34062803,30.43631669,32.89783195,33.47860653,33.96896425,35.99796655,44.21444986,38.36967518,41.36955422,42.36158275,41.11885636,42.6375432,45.24269041,47.34637502,47.14303373,46.98444516,49.40169569,48.88387988,42.50391014,42.02349515,43.22462237,46.00511587,44.58628695,44.95370016,43.96335449,41.72561631,43.75134915,45.43166169,46.11248016,49.80345347,51.4214328,51.67066146,57.78604703,56.89323286,55.13252485,52.59888229,53.74976483,55.82283612,57.86927753,58.15256113,59.17979284,52.1991123,56.58755525,60.60563548,61.65895708,61.81923387,62.19926694,63.5046872,63.34275644,65.39584816,66.80226078,66.42897717,58.83889072,63.78848263,75.9630078,70.62614506,68.10818754
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,98.69180454,86.09505459,82.27170237,87.45940545,76.23651079,78.96678967,74.75966455,79.25066565,75.25902669,78.78787879,78.11407211,90.59872873,93.61294088,85.34476161,86.90519878,84.90349155,80.25889968,79.49489385,81.29273735,83.45846154,79.25945946,84.56404494,99.71668178,93.91822478,87.99784715,93.13984169,85.85889571,79.8870411,78.87655567,81.65405777,84.86113632,72.69963518,75.75631993,75.7029703,98.76263506,97.6325604,91.60981804,100.4919283,110.5453534,104.9043669,98.62315601,108.2582901,93.41539891,100.9627594,97.39471776,99.50600413,103.4962225,96.86080803,97.18244346,105.8464535,117.1577937,114.0622828,106.1425392,105.6106716,104.552703,107.2389084,106.8746648,108.623246,96.22419375,103.4880371,122.8633414,113.3364008,105.752803
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,111.044594,,,,,,,,,,,,90.93802435,102.9804306,107.1443419,102.5306594,95.76477117,91.89221185,97.29778219,91.7298644,96.70061603,95.52594302,94.34535778,97.35158051,100.7891496,111.1865543,111.0485651,108.0378595,108.5399862,113.0597737,114.7666724,107.6453574,107.6811277,102.7692308,103.3426184,103.5714286,95.68527919,85.00877038,87.33359057,90.63439025,97.85502687,98.4249673
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,66.79819618,62.87450501,62.48265715,92.49665716,77.84335145,80.54054054,79.30463234,96.10781437,97.6679979,108.7063246,87.70947761,118.6488107,145.345318,116.5114587,100.8071025,97.42647059,91.68404951,102.8542451,108.6795252,95.88892336,96.35036496,104.0590758,101.2616705,104.8672909,99.29314998,119.8533822,89.89564775,87.91442761,78.52202075,86.99363534,76.89744539,80.53493855,79.86884209,83.34303654,99.9266868,95.13469619,95.67090085,98.53626451,95.97478261,97.73145246,101.7019289,83.63861324,84.75908154,80.30260821,81.76753714,83.94959984,88.64940926,85.13247916,88.99887259,83.50457742,89.15766272,90.49837733,92.34280894,90.63503615,73.52032902,73.94978146,70.13338106,75.06874045,77.0365977,73.42808945,70.11405465,85.34831221,92.06308885,91.47865332,92.04680552
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,43.00430846,42.65022182,41.58397743,47.44702776,58.74106574,52.75854549,57.42088297,58.93126525,54.98507733,54.66076279,51.31028026,49.3910296,49.61354345,50.81331482,55.40829409,54.95088144,50.52782012,49.89487351,47.36032196,48.67701337,48.24982645,45.31566008,46.30594671,49.74819678,51.88610701,50.8300767,52.05760889,50.70456184,49.14090889,49.46839052,52.33802123,52.63423673,51.2361821,50.0681187,50.28855218,52.54427404,56.70477917,52.7493525,56.43655011,54.65373011,59.05118022,63.32406157,61.96887045,61.71953952,58.82102283,57.12504461,59.83953151,63.18992458,64.9097722,65.00356642,59.1598893,58.53838629,69.19892644,64.99238417,62.84016053
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.295843,88.60414395,87.78040964,85.52719498,59.16230366,101.9436997,118.6388891,166.9026155,67.82867881,45.69654905,57.75306593,53.56666932,57.15187433,62.66139564,63.32992508,71.62912554,77.63337654,79.04074591,84.52959754,89.12537437,88.39341407,86.29822437,78.19303903,81.67338706,85.46593509,89.73488009,93.81391379,94.95069794,97.01631151,94.92625284,102.5842777,109.8477406,117.8100802,92.89108418,101.6009075,114.6954377,107.1511792,103.4564714
